run_id,run_counter,final_cost,SS_Ca_in_SMC0,SS_Ca_SR0,SS_y0,l_1,l_2,l_3,l_4,l_5,l_m1,l_m2,l_m3,l_m4,l_m5,p_agonist,Ca_E,t1_KCL,t2_KCL,alpha0,alpha1,alpha2,V0,V1,k_ryr0,k_ryr1,k_ryr2,k_ryr3,Vm,km,gca,F,R,T,Jer,Ve,Ke,Vp,Kp,gamma,delta_SMC,k_RyR,k_ipr,min_bound_1,max_bound_1,min_bound_2,max_bound_2,min_bound_3,max_bound_3,min_bound_4,max_bound_4,min_bound_5,max_bound_5,min_bound_6,max_bound_6,min_bound_7,max_bound_7,min_bound_8,max_bound_8,min_bound_9,max_bound_9,min_bound_10,max_bound_10,min_bound_11,max_bound_11,min_bound_12,max_bound_12,min_bound_13,max_bound_13,min_bound_14,max_bound_14,min_bound_15,max_bound_15,min_bound_16,max_bound_16,min_bound_17,max_bound_17,min_bound_18,max_bound_18,min_bound_19,max_bound_19,min_bound_20,max_bound_20,min_bound_21,max_bound_21,min_bound_22,max_bound_22,min_bound_23,max_bound_23,min_bound_24,max_bound_24,min_bound_25,max_bound_25,min_bound_26,max_bound_26,min_bound_27,max_bound_27,min_bound_28,max_bound_28,min_bound_29,max_bound_29,min_bound_30,max_bound_30,min_bound_31,max_bound_31,min_bound_32,max_bound_32,min_bound_33,max_bound_33,min_bound_34,max_bound_34,min_bound_35,max_bound_35,min_bound_36,max_bound_36,min_bound_37,max_bound_37,min_bound_38,max_bound_38
20251026_142005,3928,0.0007331230941336,0.2983024867811594,15.262021066674023,0.6729095723038868,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4974337420170164,18.46411832072944,1.0,-60.0,-32.68007779503126,149.9999999992771,187170.07235299857,26238.77926738063,74.41284189088292,0.0083589490049075,0.9020798144000188,0.4996455304521167,50.0,-50.0,12.0,0.104515737508421,8.322911677287339,0.0500427923967756,4.500066317998467,0.50241141128306,4.489764368988611,0.0329553550708857,0.9491404950980836,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_160602,4571,0.0007382983250624,0.2950962084784286,17.04342553227831,0.6705265866722249,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4987070657689091,0.5007492902287514,1.0,-60.0,-37.14748239562837,149.94353618187716,451837.9057907363,5281.910001583888,62.00804348980456,0.0083588733341289,1.3363416549191185,2.4957081990079195,25.0,-50.0,12.0,0.0315236548862857,4.844440910103766,0.0500432494766967,4.500066314305661,0.4966542261947484,4.492363289975373,0.034976805747161,0.1788231257996436,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_164228,6971,0.0006714462946754,0.2941578395823602,19.61892865807788,0.6698225855699281,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999999375483863,49.99495037182255,1.0,-60.0,-34.05850099603841,89.51969102918711,423392.4172825624,6246.572265564475,78.34852774632016,0.008358831240057,0.9003758971507556,2.4999927021890143,25.0,-50.0,12.0,0.1118348821527226,9.14181801218497,0.0560335218366008,4.5000663122514295,0.4947146133571547,4.843828331597773,0.0561236857914123,0.5000005318649834,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_183537,6330,0.0007447206523483,0.2981009756114159,16.995004162902493,0.6727608198110583,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4995004678530175,49.99973553156709,1.0,-60.0,-35.450585784624096,115.7497782716228,454223.8035132173,17139.30889532887,62.37362210514219,0.0083999614930414,1.3329632273731369,2.499994327096614,50.0,-50.0,12.0,0.0282039803983509,4.965894132240683,0.0500445851204387,4.500066312271474,0.5014871142033036,4.520758758105888,0.0319036073016675,0.2554253190158163,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_203241,4044,0.0007291968136707,0.2966656046214953,17.298755884588857,0.6716973237608935,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4994763520464867,49.99999746566433,1.0,-60.0,-21.000028819787,149.9944289923535,481022.98450271535,1672.722475010988,62.03444048501546,0.1199407039706761,1.0369802092643507,0.1931916738984853,25.0,-50.0,12.0,0.0288625151416041,4.629114693751506,0.0500445294908558,4.500066312317779,0.4990792049539495,4.500702913302291,0.0345476208128935,0.1605128736625503,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_210010,3507,0.0007568558984874,0.2989687441299682,14.536656814094808,0.6734004320863805,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4991203523503493,49.994951806847865,1.0,-60.0,-35.4402149689774,121.32261184065848,371041.744803692,11095.757235611156,73.66179821300074,0.1199412840901517,1.4999982934230216,0.4999996688813042,25.0,-50.0,12.0,0.1043155668714748,7.97775166614468,0.0500420376930699,4.500067743724684,0.5030546613056096,4.46762471961442,0.0303302387302717,1.3873810217682905,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_221655,6737,0.0007133744826893,0.2943332406957857,19.55224538897038,0.6699544068863102,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4987392669916937,49.99835221912098,1.0,-60.0,-21.000186605421536,149.99931451486776,466273.88502932986,1880.3477496008943,62.000320613698776,0.1199406674974251,0.6621715212055577,0.4626441497871814,50.0,-50.0,12.0,0.0203217093892163,5.080263331627664,0.0500335920083942,4.500066312180775,0.495361139722239,4.560172019266216,0.039763417066128,0.100000008714947,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251027_002758,4049,0.0007319339057138,0.2968166201952626,17.042344965061076,0.6718095395869973,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4993205372622951,49.999185840164834,1.0,-60.0,-32.5120176752999,149.96455594684056,479099.8547122141,1669.003340272716,62.02648904821983,0.1199388687168419,1.3970843361549032,1.9121357636960965,25.0,-50.0,12.0,0.0296836606399111,4.653633927612833,0.0500445165455455,4.500066312317837,0.499377070211614,4.468228049021611,0.0341170389808876,0.1736191209573446,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251027_024610,3639,0.0007467862287187,0.2973303342915682,16.403843718929384,0.6721906937894491,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4994152021102867,31.09255529741337,1.0,-60.0,-21.00003146713562,121.38507737753088,482421.57713735575,19394.689748404813,62.61183010594985,0.1199407667065673,0.6125529201829986,2.495846193593429,50.0,-50.0,12.0,0.0309075963503097,4.596062298244407,0.0500437333692457,4.500066312526406,0.5002146988610846,4.462995399072918,0.0321477899935496,0.2658065596687491,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251027_050256,3124,0.000743665920021,0.2988599422193233,16.508423359235376,0.6733203738210926,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4983240003203584,49.999999933129416,1.0,-60.0,-21.00003527216436,149.999663416083,466468.9396808368,20969.88894690612,62.593405046494034,0.1199407142505265,0.6255667196557935,0.4999999942870768,25.0,-50.0,12.0,0.0297010491290762,4.508495883751775,0.0500445387301432,4.500066312351965,0.5030973583121332,4.439008595427089,0.0318249654580043,0.2056811300737171,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251027_052759,4919,0.000715715507854,0.2940649776499848,16.965182252934923,0.6697527532801955,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4998591722379148,48.23774345357885,1.0,-60.0,-21.24589197650695,132.92209169798937,438105.472846108,24990.414545396008,72.47808064885547,0.1199407014665602,0.972094945434232,0.2152618140562664,25.0,-50.0,12.0,0.1076954420420763,8.400824756389918,0.0556385107426253,4.500066312297732,0.4945976038588619,4.89562138910411,0.0427141646698718,0.5000364430923618,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251027_070626,3085,0.0007379161185329,0.2966451906238682,16.953761475962967,0.6716821487511889,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.49912098557689,19.387525093909744,1.0,-60.0,-21.00000030285361,149.99999956516066,472750.6502054429,1686.7312945864333,62.0075382029594,0.1199407410375622,0.9805062272684182,0.4999512092055385,50.0,-50.0,12.0,0.0278478729090256,4.500016123820515,0.0500444859833369,4.500066312441044,0.4991447508995034,4.48131253713647,0.0335814804397817,0.1731871685927562,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.2,5.0,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251027_092401,4606,0.0007316035831209,0.298504773716169,17.108136127757792,0.6730587614987071,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.499999999998415,9.876832826574034,1.0,-60.0,-37.28927191169132,120.66957863382974,305520.3291272416,15072.640234855648,64.5105387399023,0.0897178821785039,1.8037269828976243,0.6667239086667512,25.0,-50.0,12.0,0.0301501996028998,4.769508271779385,0.0500445482761157,4.500066312265036,0.5020252689390281,4.493740659355794,0.0330798027122293,0.2551464313528988,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.2,5.0,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251027_095823,4565,0.0007435255807651,0.2963326783502776,15.053611627584722,0.671449663455657,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999999795644874,30.79100484115867,1.0,-60.0,-35.57632970645184,124.9026642658183,196127.98217885656,2548.286022144355,73.45812129811414,0.0773392166061188,1.3335878546853308,2.499921341895215,25.0,-50.0,12.0,0.1048918843767643,8.479878054882521,0.0500445500248183,4.500066312292332,0.498372245114778,4.488316825020856,0.0329039730445885,1.1875536615761924,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.2,5.0,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251027_111735,18021,0.0006508344115630223,0.2933029980078915,24.12739449706575,0.6691786260668258,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.49948487653403767,19.335857861593517,1.0,-60.0,-34.13898697998388,67.21600627038084,304695.60136393947,5776.946031785063,80.10156078284236,0.08202631872301414,1.3271542780622314,2.4995446352309916,50.0,-50.0,12.0,0.09042161448448335,9.635048158382338,0.05000001495614417,4.50006617961952,0.4934199348493116,4.987779857053401,0.0628210333309703,0.3011084641127413,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005000000000000001,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.06999999999999999,0.12,0.2,5.0,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.020000000000000004,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005000000000000001,0.5,0.1,10.0,5.55,5.55
